用户id,微博昵称,微博正文,是否认证,是否会员,有无签名,微博数,关注数,粉丝数,分组数,原创率,发图率,注册时间,性别,生日,地区
5762036471,徐志摩,不要白不要呢,1,1,1,2540,287,11416294,1,1.0132,1.0132,2020-08-20,男,双鱼座,湖南 长沙
5079460853,kepler-18,不要白不要呢,0,1,0,28,228,160,2,1.0526,0.3158,2018-11-28,女,天蝎座,其他
7396353019,午間樂隊營業時間,是个机会就应该把握，尽管有可能失去很多东西，但是同样你也会收获很多同龄人得不到的,0,1,1,4623,499,573,1,1.0000,1.0000,2020-08-31,女,射手座,湖北
2400178233,当红小生,这一季才开始看的奇葩说！今天看到新老奇葩的表现都很棒！很喜欢听席瑞说话，看好他拿今年bbking!,1,1,1,2097,158,6271573,1,0.9508,0.6641,2019-12-31,男,天蝎座,四川
6905685362,1束奇葩花,这一季才开始看的奇葩说！今天看到新老奇葩的表现都很棒！很喜欢听席瑞说话，看好他拿今年bbking!,0,1,1,4166,243,97,1,0.1366,0.2780,2020-04-12,女,1997-05-10,海外 马来西亚
2232577861,Andy意嘉任,,0,1,1,199,175,763,1,0.5025,0.5025,2013-11-13,女,水瓶座,上海 浦东新区
7295580781,米茶哥哥,下午好,1,1,1,1218,10844,10284,1,0.9614,0.5834,2019-08-29,男,1986-09-30,湖北
7295580781,米茶哥哥,下午好,1,1,1,1218,10844,10284,1,0.9614,0.5834,2019-08-29,男,1986-09-30,湖北
2110705772,微博综艺,:  今天播出的奇葩说中，姜思达肖骁史航老友回归与小鹿席瑞熊浩展开了一场精彩的辩论。你觉得该要不要二十岁一夜成名的机会呢？ 你觉得该要不要二十岁一夜成名的机会呢？ ,1,1,1,104217,3827,15231127,7,0.0180,0.0064,2016-01-04,男,01-01,北京
5239861393,Meilleur26,:大概我就是选择不出名的那个少数,0,0,1,389,166,160,1,0.5371,0.3069,2019-04-07,女,2005-08-10,海外
2110705772,微博综艺,: 刚刚看到了席瑞冉高鸣肖骁傅首尔小鹿熊浩等人关于“”的发言让我不禁感慨万分。奇葩说7年7季了，每年都很期待能在奇葩说上看到新老选手带给我的惊喜，就像席瑞所说：“我会在这场接力赛中接好并传好这一棒，过去、现在，未来还有很多人一起参与观点的碰撞”。,1,1,1,104217,3827,15231136,7,0.0180,0.0064,2016-01-04,男,01-01,北京
5372096544,哇呀小橘呀,: 王者归来,0,1,1,329,147,55,1,0.8308,0.6462,2017-08-09,女,1998-12-20,其他
7353149880,我的人生好美呀,:我也非常喜欢李诞的观点，我们20岁成功或者失败都是好的，因为这些经历都是我们以后宝贵的财富  ,1,1,1,4571,1810,2007,1,0.3251,0.2601,2020-01-31,女,2001-02-05,江苏
6326430453,AWUN爱笑军,:想看一期肖骁思达对冉姨够奇葩 ,0,0,1,8,43,17,1,1.0000,0.2500,2020-07-17,女,0,香港
5948295418,爱穿裙子的小佩琦,:确实是这个样子的， 李诞这个观点我也非常认同，做人做事需要踏踏实实的，多经历一些事情才可以成功 ,0,1,1,2863,1216,1016,1,0.5975,0.4179,2020-06-27,女,0,上海
5581121738,小脚丫啵啵啵啵,:我喜欢李诞的这句话！说得太好了！20岁我们可以不成功可以失败！因为这都是我们以后的财富 ,0,0,1,8167,778,87,1,0.0110,0.1755,2015-04-05,女,0,广东
5859413098,明星综艺安利社,:李诞真的是人间清醒啊，获得通透，这个总结真的是很到位了！ ,1,1,1,44000,957,1608634,1,0.0441,0.0136,2017-06-07,女,1989-05-08,广东
2031923553,今天也嘟嘟嘟,:感觉李诞说得挺对的,0,1,1,10054,2160,29,1,1.0004,1.0004,2020-08-25,女,0,青海 西宁
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142534,1,0.2852,0.0643,2017-11-25,女,0,广东
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142534,1,0.2852,0.0643,2017-11-25,女,0,广东
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142535,1,0.2852,0.0643,2017-11-25,女,0,广东
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.0194,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1589,2583,15,1,0.4606,0.7129,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142535,1,0.2852,0.0643,2017-11-25,女,0,广东
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.2075,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1590,2583,15,1,0.4603,0.7125,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142536,1,0.2852,0.0643,2017-11-25,女,0,广东
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.2075,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1590,2583,15,1,0.4603,0.7125,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142537,1,0.2852,0.0643,2017-11-25,女,0,广东
7549952677,虹猫蓝兔之战狼兔,我发现用🍎 手机买个农药皮肤充个视频会员知乎会员  就连看直播打个赏都比安卓贵不少 ,0,0,1,17,58,2,1,0.0714,0.7143,02月11日 16:,男,1998-01-15,上海 浦东新区
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.2075,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1590,2583,15,1,0.4603,0.7125,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142537,1,0.2852,0.0643,2017-11-25,女,0,广东
1956700750,电商报,回复:非常啥？话说了一半,1,1,1,78288,490,4010674,2,0.0248,0.0186,2011-07-19,男,0,广东 深圳
7549952677,虹猫蓝兔之战狼兔,我发现用🍎 手机买个农药皮肤充个视频会员知乎会员  就连看直播打个赏都比安卓贵不少 ,0,0,1,17,58,2,1,0.0714,0.7143,02月11日 16:,男,1998-01-15,上海 浦东新区
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.2075,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1590,2583,15,1,0.4603,0.7125,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142537,1,0.2852,0.0643,2017-11-25,女,0,广东
1956700750,电商报,回复:非常啥？话说了一半,1,1,1,78288,490,4010676,2,0.0248,0.0186,2011-07-19,男,0,广东 深圳
7549952677,虹猫蓝兔之战狼兔,我发现用🍎 手机买个农药皮肤充个视频会员知乎会员  就连看直播打个赏都比安卓贵不少 ,0,0,1,17,58,2,1,0.0714,0.7143,02月11日 16:,男,1998-01-15,上海 浦东新区
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.2075,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1590,2583,15,1,0.4603,0.7125,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
5020540092,FOREVER_41,止步澳网16强的蘑菇成功卫冕亚军 ,0,1,0,7,81,136,1,0.4286,0.7143,2014-02-03,男,金牛座,广东 揭阳
2694713321,Jessicalas,新的一年定个目标( kb2.top)看比赛 堵比赛 下筑 你的不二选择 搏一搏摩托变大G新的一年定个目标( kb2.top)看比赛 堵比赛 下筑 你的不二选择 搏一搏摩托变大G,0,0,1,119,85,474,1,0.3000,0.8000,2013-04-04,女,1992-12-12,广东 深圳
7383182869,PSGLGDWizard,回复:苹果是正确的,0,0,1,91,155,12,1,0.5385,0.6484,2020-03-24,男,2003-02-04,山东
6417385970,AI机器人时代,苹果不变成物价局了？,1,1,1,3578,85,142538,1,0.2852,0.0643,2017-11-25,女,0,广东
1956700750,电商报,回复:非常啥？话说了一半,1,1,1,78288,490,4010677,2,0.0248,0.0186,2011-07-19,男,0,广东 深圳
7549952677,虹猫蓝兔之战狼兔,我发现用🍎 手机买个农药皮肤充个视频会员知乎会员  就连看直播打个赏都比安卓贵不少 ,0,0,1,17,58,2,1,0.0714,0.7143,02月11日 16:,男,1998-01-15,上海 浦东新区
1866506483,行湖质证,有本事下架腾讯系，阿里系,0,0,0,6358,317,2187,1,0.2075,0.1216,2011-06-24,男,水瓶座,江苏 苏州
6487178498,落得草6487178498,非常,0,0,0,1590,2583,15,1,0.4603,0.7125,2018-03-11,男,0,山西
6058219638,松间照一照,什么时候苹果审查一下非理性高价手机,0,0,0,86,74,14,1,0.2381,0.7143,2016-11-15,男,0,其他
5532394502,Voyager-11,苹果应该审查一下高昂的手机售价苹果应该审查一下高昂的手机售价,0,1,1,716,773,268,1,0.0698,0.4609,2015-08-22,男,1998-04-15,重庆
3827995047,依银酱丶Yi,余景天你知道很棒多点自信抬头挺胸，我们正在努力成为你的底气。打投第1⃣️，🍊第2⃣️，余景天第3⃣️！尼丝们刻烟吸肺时刻铭记！,1,1,1,1935,122,1279,2,1.0296,1.0333,0,女,2002-11-11,北京 海淀区
6988821408,桃汁芋圆·,余景天C位出道！！,1,1,1,2786,872,2833,1,0.3124,0.3199,2019-03-10,女,2000-05-23,辽宁
5356204624,Baiuuting·,和你一起前行！,1,1,1,3447,725,2300,1,0.3495,0.2056,2020-05-04,女,2020-10-01,北京 怀柔区
7553848675,XINGYIWEI,加油加油,0,1,0,3,56,1,1,1.0000,0.0000,今天 13:31 来,女,2004-09-21,海南
6895594229,xxsater,好帅！！!！!！,0,0,0,48,125,7,1,0.6667,0.6667,2018-12-27,女,水瓶座,海外
6498084338,一支小橘怪,加油啊哥！！！我们一起加油！！！冲冲冲！！！,0,1,1,23,63,15,1,0.8696,0.0000,02月19日 22:,女,2002-09-30,其他
7481672709,宇航员12968,回复:,0,0,1,41,145,5,1,0.0976,0.7317,2020-08-10,女,2005-12-13,重庆
5601532342,爱打篮球的陈玉蓝,冲呀,0,0,1,4,218,614,1,1.0000,0.3333,2019-01-11,女,金牛座,广东 广州
7427900015,善逸糖洋,一定会出道的,0,0,1,10,42,1,1,0.9000,0.9000,2020-08-03,女,0,其他
6623176874,淡攸的花01067,尼尼c位出道冲冲冲,0,0,0,8,15,1,1,0.5000,0.5000,02月19日 00:,男,0,其他
6995249827,烈火皮卡丘,来了来了，帅帅的余景天闪亮登场！ ,0,1,1,617,114,36,1,0.4553,0.5691,2019-08-31,女,狮子座,其他
5482967812,Shawty-Aurora,回复:c位出道呀！,0,0,1,251,27,48,1,0.2174,0.2609,2018-06-06,女,2002-01-21,北京
5641634479,SYM-star,余景天,1,1,1,48,545,135,1,0.7407,0.7407,2017-08-16,女,处女座,上海
7056288943,0,可爱,0,0,0,2520,323,84,1,0.0518,0.4900,2019-12-22,0,0,0
5848916524,揉兴兴的脸,尼尼加油啊！,1,1,0,1416,256,126,1,0.1342,0.5932,2016-04-23,女,2004-09-27,海外
1017396885,超爱吃鱼糕,宝贝加油！,0,1,0,1458,205,37,1,0.1619,0.6571,2016-09-14,女,0,其他
6575875370,刘思思思雨雨,崽崽好可爱啊！！,0,0,1,129,357,15,1,0.4651,0.2326,2018-07-29,女,0,其他
6538371212,小江妹妹超级a,我丢丢 这声帅哥我先叫为敬 ！太帅了,0,0,1,1,43,1,1,0.0000,0.0000,2020-04-04,女,2004-11-18,山东
7056288943,Kin-et-woon,宝你好帅,0,0,0,2520,323,84,1,0.0518,0.4900,2019-12-22,男,2000-04-12,湖南 长沙
1017396885,超爱吃鱼糕,余景天大宝贝加油！,0,1,0,1460,205,37,1,0.1714,0.6571,2016-09-14,女,0,其他
6036638984,zSwingsa,加油我爱你！,0,0,1,609,219,41,1,0.3802,0.4793,2017-12-02,女,双子座,其他
7400837981,冰糖柠檬z小姐,你好棒,0,0,1,132,53,103,1,0.2273,0.2273,2020-03-03,女,2001-02-18,江苏
5641634479,SYM-star,1,1,1,1,48,545,135,1,0.7407,0.7407,2017-08-16,女,处女座,上海
5641634479,SYM-star,余景天,1,1,1,48,545,135,1,0.0800,0.0800,0,女,处女座,上海
7056288943,Kin-et-woon,可爱,0,0,0,2520,323,84,1,0.0518,0.4900,2019-12-22,男,2000-04-12,湖南 长沙
5848916524,揉兴兴的脸,尼尼加油啊！,1,1,0,1417,256,126,1,0.1341,0.5928,2016-04-23,女,2004-09-27,海外
1017396885,超爱吃鱼糕,宝贝加油！,0,1,0,1460,205,37,1,0.1714,0.6571,2016-09-14,女,0,其他
6575875370,刘思思思雨雨,崽崽好可爱啊！！,0,0,1,129,357,15,1,0.4651,0.2326,2018-07-29,女,0,其他
6538371212,小江妹妹超级a,我丢丢 这声帅哥我先叫为敬 ！太帅了,0,0,1,1,43,1,1,0.0000,0.0000,2020-04-04,女,2004-11-18,山东
7056288943,Kin-et-woon,宝你好帅,0,0,0,2520,323,84,1,0.0518,0.4900,2019-12-22,男,2000-04-12,湖南 长沙
5641634479,SYM-star,55,1,1,1,48,545,135,1,0.6667,0.6667,2020-03-28,女,处女座,上海
5641634479,SYM-star,44,1,1,1,48,545,135,1,0.6667,0.6667,2020-03-28,女,处女座,上海
5641634479,SYM-star,33,1,1,1,48,545,135,1,0.0800,0.0800,0,女,处女座,上海
5816886328,亏待善良,宝宝加油！！！！,0,0,0,1068,693,131,1,0.2526,0.6735,2018-02-20,女,2004-11-23,湖北 宜昌
5641634479,SYM-star,2,1,1,1,48,545,135,1,0.6667,0.6667,2020-03-28,女,处女座,上海
7460749591,Real乄Love,宝贝你真的很棒很棒 自信一点 我们都很爱你,0,0,1,2,4,1,1,0.5000,0.5000,今天 09:00 来,女,2000-08-21,海外
7400837981,冰糖柠檬z小姐,你好棒,0,0,1,132,53,103,1,0.2273,0.2273,2020-03-03,女,2001-02-18,江苏
5641634479,SYM-star,1,1,1,1,48,545,135,1,0.0800,0.0800,0,女,处女座,上海
5641634479,SYM-star,余景天,1,1,1,48,545,135,1,0.6667,0.6667,2020-03-28,女,处女座,上海
5676065309,你看起来很美味诶,余景天加油！,0,1,1,4738,812,265,1,1.0092,1.0092,0,女,摩羯座,广东
7465644016,TF家族_djx,那说好了你C位出道我拿下年级前35,0,0,1,5,126,2,1,1.0000,0.6000,01月11日 18:,女,2006-11-19,其他
5599855686,Flechazoyi,宝贝好帅,0,1,1,51,786,1257,1,1.1538,1.1538,2018-07-16,女,射手座,其他
6106987121,吃麻辣小龙虾了吗,宝贝加油！！！,0,0,1,38,109,10,1,0.5556,0.5556,2019-05-18,女,天秤座,其他
6997671933,霰pzy,啊啊啊啊啊啊啊~，尼尼,0,0,0,365,52,1,1,0.5495,0.3571,2020-07-14,女,0,其他
7465644016,TF家族_djx,好帅好帅,0,0,1,5,126,2,1,1.0000,0.6000,01月11日 18:,女,2006-11-19,其他
5551638619,77没有小熊,相信自己,0,1,1,7,73,71,1,1.0000,0.7143,2020-09-06,女,狮子座,其他
6575875370,刘思思思雨雨,余景天一定会出道的！,0,0,1,129,357,15,1,0.4651,0.2326,2018-07-29,女,0,其他
1611772202,眼角的飞花,回复:加油加油加油，c位出道吧,1,1,1,3558,261,1338,1,0.5163,0.2635,2020-04-12,女,双子座,其他
2770914283,娱乐饭桶,创4提档是在害怕青3吗,1,1,1,8247,1226,6000822,1,0.2394,0.0838,2017-04-29,女,1995-01-01,北京 朝阳区
3081727983,跳舞高手,很可爱啊,1,1,1,29366,970,105874,1,0.0041,0.0239,2019-01-19,女,1998-12-01,海南
6082275709,醉魅夜,提前播出太好了,1,1,1,32910,478,10682,1,0.0021,0.0219,2016-12-14,男,1999-03-08,山西
7335700119,郑乃馨马来西亚粉丝,回复:不是，是要让大家可以提前骂一下,0,1,1,11700,932,494,1,0.0360,0.0711,2020-08-28,男,1985-09-05,海外 马来西亚
6326452345,啊啊啊啊我要我快乐,郑乃馨！,0,0,0,31,12,1,1,0.6452,0.1613,2020-11-08,女,0,其他
7335700119,郑乃馨马来西亚粉丝,太好看,0,1,1,11700,932,494,1,0.0360,0.0711,2020-08-28,男,1985-09-05,海外 马来西亚
5835078095,小晴天1w,期待郑乃馨,0,0,0,18,34,2,1,0.6923,0.1538,2020-10-30,男,1990-01-01,黑龙江
6344696817,檀Month,期待助教郑乃馨,0,1,1,518,423,25,1,0.1927,0.4817,2018-11-29,女,1999-10-18,北京 大兴区
6344696817,檀Month,期待郑乃馨,0,1,1,518,423,25,1,0.1927,0.4817,2018-11-29,女,1999-10-18,北京 大兴区
7320836170,10lee_,,0,0,0,3628,247,17,1,0.0055,0.3130,2020-05-28,女,2002-12-09,海外
5876101098,SUPERmanQz啊,外国人吗,0,1,0,84,131,38,1,0.6579,0.2632,2016-06-11,男,1996-12-10,重庆
7478700367,PNP-PiMM,很漂亮,0,1,1,4010,921,860,1,0.1577,0.2828,2020-07-08,女,摩羯座,海外 泰国
5876101098,SUPERmanQz啊,外国人吗,0,1,0,84,131,38,1,4.5455,1.8182,02月14日 00:,男,1996-12-10,重庆
7478700367,PNP-PiMM,很漂亮,0,1,1,4010,921,860,1,0.1577,0.2828,2020-07-08,女,摩羯座,海外 泰国
7476819514,kittyoummy,Princess,0,1,1,8847,708,700,1,0.0329,0.1224,2020-07-27,女,0,其他
2770914283,娱乐饭桶,创4提档是在害怕青3吗,1,1,1,8247,1226,6000821,1,0.2394,0.0838,2017-04-29,女,1995-01-01,北京 朝阳区
6274715790,不是志远的郅媛,期待郑乃馨,0,1,1,4037,690,184,1,0.1067,0.3225,2017-06-30,女,0,山东
7489565417,happyja2020,郑乃馨,0,1,0,4547,852,710,1,0.0970,0.3241,2020-08-07,女,1999-07-11,海外
7457426182,PJver,啊啊啊啊好可爱,0,0,1,2728,654,565,1,0.1621,0.3169,2020-07-09,女,1983-03-31,海外
7556329260,turtlekoy2,可爱,0,0,0,62,28,15,1,0.4839,0.4839,01月27日 13:,男,0,其他
2636793351,大气郝然,萌萌的，爱你　　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,6146,1054,10020,1,0.0000,0.1128,2012-06-14,男,0,辽宁 大连
3117276222,caoyaoyiren,好可爱，　　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,4453,55,10006,1,0.0000,0.1488,2013-04-18,男,0,北京 东城区
1889466154,0,萌萌的，爱你　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,5489,108,10004,1,0.0000,0.1208,2010-12-06,0,0,0
6073087396,刻足适屦Sj8,好可爱，　　　　　　　　　　　　　　　　　　　　　　,1,0,0,12800,59,10458,1,0.0000,0.0509,2018-05-22,男,0,其他
2189672210,我是花花公子王,很可爱哦。太迷人啦　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,8104,151,10046,1,0.0000,0.0805,2020-09-06,男,0001-00-00,其他
2102507281,佳志齐网络工作室01,小仙女来过了　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,949,11,2,1,0.0095,0.3171,2012-12-20,男,01-01,吉林
2353976103,terry耳东东_滚,好可爱，　　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,5844,73,3974,1,0.0000,0.1151,2012-10-01,男,0001-00-00,江苏
2542196430,云飞扬的世界_831,小仙女来过了　　　　　　　　　　　　　　　　　　　　　　,1,0,0,5424,155,10004,1,0.0000,68.0000,29分钟前 来自An,女,0,新疆 喀什
5595306033,爱你在五条tm,很可爱哦。太迷人啦　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,1,14833,105,9990,1,0.0000,0.0454,2020-09-02,男,2016-05-05,其他
3817165376,oiueydh,好可爱，　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,1,4152,107,10365,1,0.0000,0.1643,2016-01-06,男,1991-06-12,陕西 西安
6074327456,贾思廷0222,萌萌的，爱你　　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,5818,81,9851,1,0.0000,0.1174,2018-05-14,女,2006-03-21,广东
2141534627,lhjuiymgft,小仙女来过了　　　　　　　　　　　　　　　　　　　　　　,1,0,0,1569,268,10330,1,0.0000,0.3189,02月03日 11:,男,01-01,广东 广州
3181719533,imy东雨_115,萌萌的，爱你　　　　　　　　　　　　　　　　　　　　　　,1,0,0,4253,57,10004,1,0.0000,0.1580,2020-09-12,女,0,江苏 苏州
2314895033,mowangliu,很可爱哦。太迷人啦　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,4310,111,10044,1,0.0000,0.1560,2011-09-19,男,0,安徽 合肥
1907641403,在外飘的帽子,小仙女来过了　　　　　　　　　　　　　　　　　　　　　　　　　　,1,0,0,4597,120,9849,1,0.0000,0.1484,2011-07-29,男,0,江苏 连云港
3067674155,流动餐车婚宴_159,好可爱，　　　　　　　　　　　　　　　　　　　　　　　,1,1,0,11857,224,222,1,0.0000,0.0575,2012-10-26,男,0001-00-00,辽宁
2770914283,0,:  可以提前一小时看到创4助教的nene郑乃馨啦，可爱又公主的蕾丝蝴蝶结上衣一整个有被温柔住,1,1,1,8247,1226,6000828,1,0.2394,0.0838,2017-04-29,0,0,0
5319137167,原生草莓, [抱一抱] 【IG/nenevader】【图片】210220IG更新一则💕 ,1,0,1,6138,240,129,5,0.0619,0.1515,2018-01-22,女,1970-01-01,其他
2919537887,夷则八夕,:Nene的新造型太灵动了连眼镜都是心动的感觉，有被美到 ,1,1,0,237,68,176,1,0.5532,0.5532,2016-09-15,女,1999-08-18,浙江 杭州
3937217479,峰下有竹筏,: 郑乃馨小仙女，这一身造型真好看，黑白绝配，长发再搭编发更美了。 ,1,1,1,5374,383,6810,1,0.1673,0.2015,2017-02-08,女,1986-08-16,江苏 无锡
3433538872,到底什么名字能够用,:   哇，姐姐，这个黑白色的上衣真的好好看呀，真的特别显气质呢，姐姐，真的是越来越美丽了 ,0,1,0,373,69,17,1,0.3243,0.5676,01月22日 14:,女,0,河南 鹤壁
5140048254,温柔七刀cc,:   郑乃馨的这个造型好好看呀！真的又美又仙，好像落入森林的仙子呀！看到这组照片我的壁纸又可以换了 ,1,1,1,1215,167,225,3,0.8267,0.5948,2019-11-01,女,2000-01-03,河南
7453724163,岁月没没没有静好,: 美女太好看了，我愿意把蕾丝蝴蝶结nene设置成我ipad壁纸！真的太可爱太漂亮了！ ,0,0,1,2303,86,958,1,0.0083,0.4646,2020-05-09,女,1995-10-03,澳门 其他
5398611667,引歌长笑,:   nene也太漂亮了吧！这个衣服好好看。今晚又能看的新鲜的nene了，冲鸭。 ,1,1,0,1035,239,1157,1,0.8969,0.7031,2020-05-05,男,天秤座,北京
7487869518,moona789,  🈶！今晚继续看起来哦  绿洲 ,0,0,1,3528,770,694,1,0.1448,0.3011,2020-08-06,女,1993-07-27,海外
7476825526,Namphueng再见,:ครูพี่เน่สวยมาก เก่งมาก เลิศมาก เอาใจไปเลย ที่รักกกกกก 5 ,0,1,0,3465,537,554,1,0.1243,0.1763,2020-07-03,女,0,其他
7298074095,会撩人的吃货啊,哪吒重生是真的很好看，推荐去看,0,1,0,33702,477,367,1,0.0042,0.0309,2019-09-02,女,1992-09-01,山东
7269077542,易茜只烊,还没有去看的朋友一定要去看呀，真的超级好看，我也去二刷了。,1,0,1,2012,360,158,1,0.1500,0.5250,2019-08-16,女,0,湖南 怀化
6051916661,毛绒绒小喵咪,哪吒重生这部电影没去看的必须要去看看，不看会后悔的,0,1,0,19777,330,160,1,1.0013,1.0013,0,女,0,山东
1093027675,春水望不断,太不容易了,0,0,1,113,77,15,1,0.5310,0.4425,2019-01-19,男,0,湖南
7463379425,considerations777,我们一起来见证他的历史,0,0,0,42,108,2,1,0.4878,0.7317,2020-06-30,女,0,其他
1093027675,春水望不断,加油啊哪吒，没看的朋友真的可以去看看，绝对值回票价,0,0,1,113,77,15,1,0.5310,0.4425,2019-01-19,男,0,湖南
1956828715,褚得厦,这片去年就上映过了，后来票房不佳撤档，今年贺岁档再重新上,0,0,0,1913,140,62,1,0.0219,0.5137,2015-05-24,男,01-01,澳门 其他
6370374308,Pinkpanther23-,赛博朋克机车酷盖李云祥，又靓仔战斗力又强，敖丙虽然很坏但是很帅，视觉效果根本没得说，每个人的元神都是瞳孔地震的程度，打戏流畅，特效拉满，配乐一百分！不在电影院看至少后悔一百年！！自来水强烈安利！！入股不亏,0,0,1,63,92,1,1,0.6452,0.3226,01月06日 22:,女,射手座,重庆 涪陵区
